,filename,author,G.dilaGrotta,L'Orsud'Orezza,M.AlessandridiChidazzu,Maistrale,MartinuAppinzapalu,PetruRocca,USampetracciu,V.G.d'Altimonti
25,Altore_N338_A9_co_art.txt,USampetracciu,-0.9487070399374387,-0.5365088064050023,-0.6550804133885123,-0.8410846025701134,-1.2345936506269852,-0.8997156230086771,0.04399662719990027,-0.9232706474020117
26,Altore_N346_A10_co_art.txt,USampetracciu,-0.6988361549885547,-0.7948645402983526,-0.9775617601233897,-0.5260734944158837,-1.0166317012691262,-1.049253362267129,-0.3226358382392002,-0.6105004568330364
27,Altore_N347_A10_co_art.txt,V.G.d'Altimonti,-0.24511726615081464,-0.8471245995957701,-1.1686811402829842,-1.4691628731293427,-0.9466859139362563,-0.23059779684593584,-0.928869745332995,-0.1617835980478024
28,Altore_N348_A10_co_art.txt,USampetracciu,-1.4807058987250346,-1.39346787190423,-1.0504519855398413,-1.142090766158843,-1.1943503472552606,-0.051213776451229265,1.0476702432444933,-0.7325054869546176
29,Altore_N351_A10_co_art.txt,USampetracciu,-0.8668644093743116,-0.33731960742706263,-1.1767818714502527,-1.5128846041779118,-1.2318020060991772,-0.33553699454084907,-0.0163841786451544,-0.5187041079387824
30,Altore_N352_A10_co_let.txt,USampetracciu,-1.2315718184002602,-0.8598982892007041,-0.7501735122836535,-1.2891645141107162,-0.8172738213750443,-0.11552847835653701,0.3808311691048343,-1.315105754897862
31,Altore_N356_A10_co_let.txt,USampetracciu,-1.0874612541855366,-1.1699366879789737,-0.4435068065899762,-1.384845318937956,-0.5127087980321527,-0.9731179122924407,0.4072966812018124,-0.8299391574386823
32,Altore_N357_A10_co_art.txt,USampetracciu,-1.0907946010432217,-0.9541531077244519,-0.9971782572273014,-1.451025031947899,-1.2444248157064872,-0.33429112275606887,0.7078509552637462,-0.6319270140671842
33,Altore_N359_A10_co_let.txt,USampetracciu,-0.7536914399081233,-1.3252265313784872,-0.8175353916806436,-1.4009633544253286,-1.096608453499329,-0.3470077983541179,-0.03905588780420022,-0.21562495095131895
34,Altore_N367_A10_co_art.txt,USampetracciu,-1.1688363177386618,-0.5193560691778422,-1.1758184501279958,-0.8457444417333575,-1.1277998321604394,-0.6744597812626796,0.45234254639628535,-0.9362521467192715
35,Altore_N368_A10_co_let.txt,USampetracciu,-1.2948055742633722,-0.8640406822247417,-0.7277839744224444,-0.8325914055074664,-0.37520402272263853,-1.3874997327396392,-0.16733191830518201,-0.3451433856536964
36,Altore_N370_A10_co_art.txt,PetruRocca,-1.6718218884387688,-1.0273359981314938,-1.1946419912660968,-0.8915296564790876,-0.4941285586329479,0.28270076394526267,-0.17783211645075148,-0.8219364683543606
37,Altore_N372_A10_co_let.txt,V.G.d'Altimonti,-1.4859699499002579,-0.3839741055562363,-0.43091752424377544,-1.2452040929493966,-0.4386259065953479,-1.1876821743142814,-0.7780517676926806,-0.04489052965950757
38,Altore_N374_A10_co_let.txt,USampetracciu,-1.0883173480550676,-1.625534547198125,-1.4480779994578654,-1.0599366389503533,-0.2906181367759203,-0.8482300724601636,0.4018966621317295,-0.035638409486652645
39,Altore_N375_A10_co_art.txt,USampetracciu,-0.6482624055519518,-0.41979005011658677,-0.6944356834722206,-1.5563623779132425,-1.3544934248812535,-0.5843039512635043,-0.17369025677700578,-0.5636002316691373
40,Altore_N378_A10_co_let.txt,V.G.d'Altimonti,-1.0748787568243912,-1.1460501826446845,-1.1582204853405618,-1.1954154396960952,-0.5513347698226094,-1.0861444468904602,-0.004711278463222612,0.22044830247779124
41,Altore_N386_A11_co_let.txt,USampetracciu,-1.3665712335694091,-1.022698347410846,-0.8216005250606506,-0.8773283985615605,-1.3789848828395335,-1.0752034893665345,0.5332613525058587,0.013471673570644271
42,Altore_N390_A11_co_art.txt,USampetracciu,-0.8902048834810641,-0.4758178327612892,-0.8041578147677502,-1.0352348178023416,-0.9239033323448178,-0.7150636021590843,-0.15661253855530477,-0.9950599838552463
43,Altore_N395_A11_co_let.txt,USampetracciu,-1.509947515236839,-0.7228367116694036,-0.29738749047840585,-1.3852339715367592,-0.4600808598140694,-0.9044154003896997,-0.24107790267240503,-0.4748638883140678
44,Altore_N397_A11_co_art.txt,USampetracciu,-0.7648527083545902,-0.9061011075687839,-0.8926887949799717,-1.1021863172396105,-0.4880247419884055,-0.577983754022344,0.18345490078897608,-1.4466448552696234
45,Altore_N398_A11_co_art.txt,USampetracciu,-1.016863537137203,-0.9844050554578619,-0.5915867339466088,-1.135012204593047,-1.2101580395872333,-0.9151868365453152,0.44282328031164164,-0.5827409289610582
46,Altore_N399_A11_co_art.txt,V.G.d'Altimonti,-0.8696371928760506,-0.831463865284018,-0.6665847799832458,-1.0207646303578097,-0.9454127172465137,-0.61968535615188,-0.6087583226502689,-0.4326448978304164
47,Altore_N400_A11_co_art.txt,V.G.d'Altimonti,-0.8282797482808997,-1.0032124520282584,-0.8577361314856918,-1.2769604264023768,-1.792751679367532,-0.627217574006073,0.014329119893884745,0.3759733022579812
48,Altore_N401_A11_co_let.txt,USampetracciu,-1.4809088804477588,-0.6032744542744026,-0.7325453343758211,-1.4072734528128903,-0.32242251233425595,-1.3639610789410637,0.5878570027440886,-0.6710323521130543
49,Altore_N403_A11_co_art.txt,V.G.d'Altimonti,-1.7136493183572656,-1.5249700887089999,-0.9998871186741289,-1.04554927021979,-0.3655144257099037,-0.36161254465158243,-0.16696590032642833,0.18261255067911697
50,Altore_N404_A11_co_art.txt,V.G.d'Altimonti,-1.2638526155263425,-0.5842512613441978,-0.3246210979835089,-1.455233112538,-1.5859832640882279,-0.4951645819222804,-0.17948181959679033,-0.10751719048382513
51,Altore_N405_A11_co_art.txt,USampetracciu,-1.7886244369033801,-0.44138545245813404,-0.43539799115800615,-0.6857615469614635,-1.0726075409346802,-0.6144809440859982,-0.14841536845318415,-0.8084789985380584
52,Altore_N406_A11_co_let.txt,MartinuAppinzapalu,-1.0894060437198823,-1.0667261687787628,-0.6507143400067018,-1.3628611078196144,-0.20132392242604968,-0.8276567051665603,-0.3823504043320127,-0.4147219703746131
53,Altore_N407_A11_co_art.txt,USampetracciu,-0.9679945679855246,-0.8082947287198787,-0.8710174518088716,-1.0883844309525186,-1.665836694745408,-0.6179941369653713,0.5133584323864007,-0.4900847840662962
54,Altore_N408_A11_co_art.txt,USampetracciu,-0.6419605461766659,-0.759925842273848,-0.8938977545727501,-1.5175383747038178,-1.5197389040377067,-0.6288874511494447,0.6814697327011991,-0.7148799445355255
55,Altore_N409_A11_co_let.txt,USampetracciu,-0.766089687532193,-0.47983355542284056,-0.6615029744610821,-0.6812000416985415,-0.5795538015329298,-1.173612559511381,0.3689687862071964,-2.021555619277354
56,Altore_N410_A11_co_art.txt,USampetracciu,-1.1852847706911585,-0.10059466198403044,-0.678289635361862,-1.1591378500928518,-1.9597334004568574,-0.9494307868978112,0.12355343392671769,-0.0863189476514683
57,Altore_N411_A11_co_let.txt,USampetracciu,-1.2395477979146916,-0.5836997986393796,-0.7247300520430179,-1.5370177873463047,-0.7304044445860771,-0.38820464126819615,-0.08547867866394576,-0.7075967318135744
58,Altore_N412_A11_co_art.txt,USampetracciu,-1.3208569111670152,-0.8567757175734594,-0.6273932986489807,-0.7524472017760152,-0.9589475572130447,-0.795431076816271,0.14317280619079276,-0.8263922201270246
59,Altore_N413_A11_co_art.txt,USampetracciu,-0.8989531914424791,-0.8598275926881525,-0.4495387601330816,-1.3362408090596736,-1.130891142714912,-0.7290329960223952,-0.05317695713744908,-0.5371540901107962
60,Altore_N416_A11_co_let.txt,USampetracciu,-1.4319087418974679,-1.0443569926435234,-0.6327815359315646,-0.9700734273665763,-0.38221733795636287,-0.8599009550753809,0.17136665498794157,-0.846727881233045
61,Altore_N417_A11_co_art.txt,USampetracciu,-1.4767940787185312,-0.8325463770935122,-0.3265604012071013,-1.4213939789081953,-0.8504040120832358,-0.5506429957687391,0.036342569101846633,-0.5726117969513951
