,filename,author,M.AlessandridiChidazzu,Maistrale,USampetracciu,V.G.d'Altimonti
42,Altore_N390_A11_co_art.txt,USampetracciu,-0.8044468838336369,-0.8543818339637061,0.45852039475345674,-0.7958679225529581
43,Altore_N395_A11_co_let.txt,USampetracciu,-0.5234865972818304,-1.4731753476093348,0.69776477044606,-0.6971160695720456
44,Altore_N397_A11_co_art.txt,USampetracciu,-0.545015781703874,-1.3132493363192783,0.7665206619494102,-0.9034821094263414
45,Altore_N398_A11_co_art.txt,USampetracciu,-0.903168439068512,-1.4388334822601465,0.680852481808215,-0.33499098073376593
46,Altore_N399_A11_co_art.txt,V.G.d'Altimonti,-0.7037540586049778,-1.2724071331504208,-0.06511891200548625,0.04476956622990602
47,Altore_N400_A11_co_art.txt,V.G.d'Altimonti,-0.7484124416563176,-1.458616089513901,-0.11617575453502829,0.32749620511449684
48,Altore_N401_A11_co_let.txt,USampetracciu,-0.7550245904655654,-1.323552441871752,1.2885666148038872,-1.2059412635347289
49,Altore_N403_A11_co_art.txt,V.G.d'Altimonti,-1.1827285276147388,-1.2751278838288989,-0.08980902195336349,0.5504721999300008
50,Altore_N404_A11_co_art.txt,V.G.d'Altimonti,-0.26070807465582596,-2.46632322836492,0.06968257574566633,0.6601685491930163
51,Altore_N405_A11_co_art.txt,USampetracciu,-0.4838812549806739,-0.8827620339570152,-0.006513006826532497,-0.6224683865208058
52,Altore_N406_A11_co_let.txt,USampetracciu,-0.6331779358347767,-1.0009929400267863,0.31095433718245324,-0.6722232268785371
53,Altore_N407_A11_co_art.txt,USampetracciu,-1.132632980409007,-1.2198090240618704,0.8930331130126238,-0.5362783805836598
54,Altore_N408_A11_co_art.txt,USampetracciu,-1.06106169326748,-1.8587293495856416,1.353765433334278,-0.4298850978643741
55,Altore_N409_A11_co_let.txt,USampetracciu,-0.656350871949965,-0.5591265943702787,1.6740032374800977,-2.4529663602428355
56,Altore_N410_A11_co_art.txt,USampetracciu,-0.6224326856988297,-1.9638474906774204,0.43265804112324013,0.15752014192085306
57,Altore_N411_A11_co_let.txt,USampetracciu,-0.5184790483191654,-1.6786188307623493,0.9303894384269474,-0.728739356668088
58,Altore_N412_A11_co_art.txt,USampetracciu,-0.6904125848666478,-0.7575921842482727,0.5580722805065631,-1.10594756805985
59,Altore_N413_A11_co_art.txt,USampetracciu,-0.7352745718604747,-1.6241727176870904,0.6993149609033121,-0.3364673985886482
60,Altore_N416_A11_co_let.txt,USampetracciu,-0.6088194519493366,-1.0167589253678568,0.8295261079656416,-1.1988160180565166
61,Altore_N417_A11_co_art.txt,USampetracciu,-0.4205270432864562,-1.7724843354047026,0.24393737375952718,-0.04778811365722635
