,filename,author,G.dilaGrotta,L'Orsud'Orezza,MartinuAppinzapalu,PetruRocca
41,Altore_N386_A11_co_let.txt,L'Orsud'Orezza,-1.3106638220955373,0.06856506685984054,-0.5089982096214001,-0.2472743943344543
42,Altore_N390_A11_co_art.txt,L'Orsud'Orezza,-0.9647131471270295,0.026991291791913175,-0.3534520167318223,-0.7062632282592454
43,Altore_N395_A11_co_let.txt,MartinuAppinzapalu,-1.442023138215171,-0.2576610142711221,-0.015807890823940463,-0.2824946809681569
44,Altore_N397_A11_co_art.txt,PetruRocca,-0.8385509207260184,-0.7944412427949566,-0.24205216366879856,-0.12351189321079625
45,Altore_N398_A11_co_art.txt,PetruRocca,-0.42473579254150273,-0.5980241073973422,-0.6913086152413013,-0.28324439433521786
46,Altore_N399_A11_co_art.txt,PetruRocca,-1.1931740116161031,-0.3625825853790733,-0.26069264438312656,-0.18136955484242356
47,Altore_N400_A11_co_art.txt,G.dilaGrotta,-0.1304676280424672,-0.40606776391364874,-1.2153303169780478,-0.24487524886736256
48,Altore_N401_A11_co_let.txt,MartinuAppinzapalu,-1.4021258290627092,-0.03782109025126723,0.049969546232156825,-0.6076238803576143
49,Altore_N403_A11_co_art.txt,MartinuAppinzapalu,-1.6060789610286845,-0.9681862461358813,0.380396077374372,0.19626592141323362
50,Altore_N404_A11_co_art.txt,L'Orsud'Orezza,-1.0919908559016704,0.41436524879295933,-1.2698471524558115,-0.05067912044794309
51,Altore_N405_A11_co_art.txt,PetruRocca,-1.6591301552001265,0.08804097807544542,-0.6076678592474494,0.1802218184000094
52,Altore_N406_A11_co_let.txt,MartinuAppinzapalu,-1.048235827554214,-0.5953983390623286,0.3184865216596092,-0.671473414002039
53,Altore_N407_A11_co_art.txt,L'Orsud'Orezza,-0.6289075836993752,-0.03512750853013824,-1.2101400444369999,-0.12342935653043341
54,Altore_N408_A11_co_art.txt,PetruRocca,-0.7921329224128076,-0.38572562613684647,-1.1228967109510273,0.3014013511249818
55,Altore_N409_A11_co_let.txt,MartinuAppinzapalu,-0.6955503446552734,-0.12673298835458852,0.09311163324220234,-1.2670167354455648
56,Altore_N410_A11_co_art.txt,L'Orsud'Orezza,-1.0436283968477127,0.6192951152336954,-1.4433897898988142,-0.13014864967839757
57,Altore_N411_A11_co_let.txt,PetruRocca,-1.1299481440656454,-0.3426892859226889,-0.599850134979174,0.07358079990356314
58,Altore_N412_A11_co_art.txt,MartinuAppinzapalu,-1.3305633820401395,-0.34949016024168195,0.12661115506679538,-0.44385758153773947
59,Altore_N413_A11_co_art.txt,PetruRocca,-0.752900442472489,-0.3160575901484854,-0.6276964685100659,-0.3003209987592556
60,Altore_N416_A11_co_let.txt,MartinuAppinzapalu,-1.2957262865800063,-0.46287997489600874,0.07296739862307722,-0.31229252147800024
61,Altore_N417_A11_co_art.txt,L'Orsud'Orezza,-1.6791632228151236,0.03207201000697013,-0.3118919090706232,-0.03894571193075347
