,filename,author,M.AlessandridiChidazzu,Maistrale,USampetracciu,V.G.d'Altimonti
42,Altore_N390_A11_co_art.txt,USampetracciu,-0.8044252391849109,-0.8543863789217194,0.4585031472637507,-0.7958761879067366
43,Altore_N395_A11_co_let.txt,USampetracciu,-0.5234734450844521,-1.473180596536762,0.6977524002445288,-0.6971075773104133
44,Altore_N397_A11_co_art.txt,USampetracciu,-0.5450024937131162,-1.3132567494517353,0.7665160219348803,-0.9034846083162602
45,Altore_N398_A11_co_art.txt,USampetracciu,-0.9031513800839379,-1.4388349619902714,0.6808396611850878,-0.33498890054494407
46,Altore_N399_A11_co_art.txt,V.G.d'Altimonti,-0.7037433471373535,-1.2724163180605976,-0.06512472359638033,0.04476655589538936
47,Altore_N400_A11_co_art.txt,V.G.d'Altimonti,-0.7483860311305048,-1.4586196981567539,-0.11619504481141532,0.3274940340390142
48,Altore_N401_A11_co_let.txt,USampetracciu,-0.7550122488062286,-1.3235581476497367,1.2885500714893379,-1.2059385578362907
49,Altore_N403_A11_co_art.txt,V.G.d'Altimonti,-1.1827083681613786,-1.2751379395331957,-0.08981356704226565,0.550474095016183
50,Altore_N404_A11_co_art.txt,V.G.d'Altimonti,-0.260689241549759,-2.4663278658821355,0.06967013449802595,0.6601673900674416
51,Altore_N405_A11_co_art.txt,USampetracciu,-0.483860282578529,-0.8827623633605552,-0.006518021584428102,-0.6224715712454154
52,Altore_N406_A11_co_let.txt,USampetracciu,-0.6331580667600014,-1.0009991855140483,0.31093634555327837,-0.672214669118118
53,Altore_N407_A11_co_art.txt,USampetracciu,-1.1326169682756078,-1.219812548259369,0.8930225202333761,-0.5362785962454208
54,Altore_N408_A11_co_art.txt,USampetracciu,-1.061042324020891,-1.858734013234873,1.3537548941286661,-0.4298802741192613
55,Altore_N409_A11_co_let.txt,USampetracciu,-0.6563305210183062,-0.5591336272973539,1.673988620825645,-2.452966805641687
56,Altore_N410_A11_co_art.txt,USampetracciu,-0.6224056858923337,-1.9638432154966403,0.43264345537076826,0.15751746273318135
57,Altore_N411_A11_co_let.txt,USampetracciu,-0.518455409605039,-1.678618238882221,0.9303710880473,-0.7287327740126676
58,Altore_N412_A11_co_art.txt,USampetracciu,-0.6903918430244322,-0.757603239296707,0.5580589333969128,-1.105942395013455
59,Altore_N413_A11_co_art.txt,USampetracciu,-0.7352505967062329,-1.6241765266662944,0.699307717918882,-0.3364624094426872
60,Altore_N416_A11_co_let.txt,USampetracciu,-0.6088065042428694,-1.016765795158358,0.8295195238825033,-1.1988190737378115
61,Altore_N417_A11_co_art.txt,USampetracciu,-0.4205012763271952,-1.7724912949593559,0.24392779209249588,-0.04778849604817126
